"id","from","to"
"1003","YPA","KHN"
"1005","YPA","X26"
"1006","YPA","BRU"
"1007","YPA","JES"
"1009","YPA","SPP"
"10011","YPA","PNR"
"10012","YPA","ESM"
"10013","YPA","FRJ"
"10014","YPA","ETZ"
"10015","YPA","PMD"
"10016","YPA","MBE"
"10018","YPA","KXF"
"10019","YPA","GNU"
"10020","YPA","VDH"
"10021","YPA","KHM"
"10022","YPA","HAV"
"10023","YPA","UTK"
"10024","YPA","ENI"
"10025","YPA","SIP"
"10027","YPA","BEZ"
"10028","YPA","GKK"
"10029","YPA","HEH"
"10031","YPA","CZF"
"10032","YPA","WUN"
"10035","YPA","DYS"
"10036","YPA","UUU"
"10038","YPA","RHP"
"10039","YPA","CZM"
"10042","YPA","JXA"
"10045","YPA","QYI"
"10046","YPA","SAN"
"10047","YPA","ULN"
"10049","YPA","ISB"
"10050","YPA","RAL"
"10051","YPA","DUU"
"10052","YPA","MTS"
"10053","YPA","YNA"
"10054","YPA","GBT"
"10055","YPA","DIR"
"10056","YPA","CAB"
"10057","YPA","TKA"
"10058","YPA","TAO"
"10060","YPA","SWQ"
"10061","YPA","PHY"
"10062","YPA","ZRA"
"10064","YPA","NUR"
"10065","YPA","ALL"
"10066","YPA","PYC"
"10068","YPA","GFY"
"10069","YPA","BFJ"
"10070","YPA","BAQ"
"10071","YPA","DKI"
"10073","YPA","SLH"
"10074","YPA","MIS"
"10076","YPA","ANP"
"10077","YPA","RIA"
"10078","YPA","LKK"
"10079","YPA","XMU"
"10081","YPA","CPO"
"10082","YPA","PBJ"
"10083","YPA","MKY"
"10084","YPA","FSI"
"10085","YPA","FDW"
"10086","YPA","CCC"
"10089","YPA","QQW"
"10090","YPA","ISU"
"10092","YPA","UKU"
"10093","YPA","LZH"
"10095","YPA","LSS"
"10096","YPA","MIS"
"10098","YPA","LML"
"10099","YPA","TAM"
"1010","YPE","WWT"
"1011","YPE","GVA"
"1013","YPE","ULN"
"1015","YPE","NLT"
"1016","YPE","ROA"
"1017","YPE","DMD"
"1018","YPE","OMB"
"10110","YPE","AUJ"
"10111","YPE","UKS"
"10112","YPE","YEK"
"10113","YPE","XCD"
"10115","YPE","MUW"
"10116","YPE","ENU"
"10117","YPE","LON"
"10118","YPE","ROA"
"10119","YPE","ADD"
"10121","YPE","MLA"
"10122","YPE","NOU"
"10123","YPE","MOF"
"10124","YPE","RNM"
"10125","YPE","WMX"
"10126","YPE","PUM"
"10127","YPE","SYW"
"10129","YPE","PFO"
"10130","YPE","DLG"
"10133","YPE","WTL"
"10134","YPE","SIA"
"10136","YPE","LYE"
"10137","YPE","YWH"
"10138","YPE","CXH"
"10140","YPE","LAU"
"10141","YPE","JSY"
"10142","YPE","EWN"
"10143","YPE","TTH"
"10146","YPE","C23"
"10147","YPE","RTW"
"10148","YPE","WMA"
"10151","YPE","WEH"
"10153","YPE","BBM"
"10154","YPE","LXA"
"10155","YPE","VKO"
"10156","YPE","TBG"
"10157","YPE","HWD"
"10159","YPE","ALH"
"10160","YPE","CDP"
"10162","YPE","BWN"
"10163","YPE","DVO"
"10164","YPE","BZB"
"10168","YPE","NEL"
"10169","YPE","SAA"
"10170","YPE","AIS"
"10171","YPE","MAF"
"10172","YPE","QUA"
"10173","YPE","SAC"
"10174","YPE","ATT"
"10175","YPE","GBT"
"10176","YPE","LYG"
"10177","YPE","PLP"
"10179","YPE","BSA"
"10182","YPE","WUX"
"10183","YPE","EXT"
"10184","YPE","ANQ"
"10185","YPE","KDR"
"10187","YPE","NNL"
"10188","YPE","FCM"
"10189","YPE","DIJ"
"10191","YPE","PLX"
"10192","YPE","DNR"
"10194","YPE","WYE"
"10195","YPE","LPD"
"10197","YPE","PVS"
"10198","YPE","MZT"
"1020","YPG","NGQ"
"1021","YPG","VUP"
"1022","YPG","AYK"
"1024","YPG","LTD"
"1027","YPG","HTY"
"1028","YPG","NKG"
"1029","YPG","NDU"
"10211","YPG","99N"
"10212","YPG","VBY"
"10214","YPG","CCK"
"10215","YPG","BQL"
"10216","YPG","TIZ"
"10217","YPG","TKA"
"10218","YPG","ATZ"
"10219","YPG","OSR"
"10221","YPG","XIL"
"10222","YPG","VDZ"
"10223","YPG","OKU"
"10224","YPG","SSZ"
"10225","YPG","YDA"
"10226","YPG","RIA"
"10227","YPG","QCU"
"10230","YPG","MYP"
"10231","YPG","SDZ"
"10233","YPG","UKS"
"10234","YPG","PHX"
"10236","YPG","DRO"
"10239","YPG","IXE"
"10240","YPG","VTZ"
"10242","YPG","CVT"
"10245","YPG","ERN"
"10247","YPG","ABS"
"10248","YPG","CYB"
"10249","YPG","GFR"
"10251","YPG","DRK"
"10252","YPG","EBE"
"10253","YPG","CTT"
"10255","YPG","SVJ"
"10256","YPG","GUW"
"10258","YPG","GAF"
"10259","YPG","MDC"
"10260","YPG","BPX"
"10261","YPG","GVA"
"10266","YPG","EBO"
"10267","YPG","YOC"
"10269","YPG","AMD"
"10270","YPG","CLT"
"10271","YPG","BAS"
"10273","YPG","TUC"
"10274","YPG","VLN"
"10276","YPG","NRK"
"10277","YPG","CDN"
"10279","YPG","BOG"
"10280","YPG","UUA"
"10281","YPG","KIK"
"10283","YPG","SIT"
"10284","YPG","YGG"
"10285","YPG","KHW"
"10286","YPG","LAZ"
"10288","YPG","VCT"
"10289","YPG","JCH"
"10291","YPG","HLN"
"10292","YPG","CMW"
"10294","YPG","YQI"
"10295","YPG","UKY"
"10298","YPG","FLR"
"10299","YPG","SRA"
"1040","YPL","PAN"
"1041","YPL","YTO"
"1042","YPL","PMY"
"1043","YPL","EGE"
"1044","YPL","ICK"
"1046","YPL","MJF"
"1048","YPL","SUJ"
"10411","YPL","JGA"
"10412","YPL","MVL"
"10418","YPL","CCF"
"10420","YPL","RMF"
"10421","YPL","LKG"
"10424","YPL","OHH"
"10427","YPL","YLT"
"10429","YPL","ISO"
"10430","YPL","XAX"
"10431","YPL","OSB"
"10432","YPL","DIN"
"10433","YPL","KIO"
"10434","YPL","THQ"
"10435","YPL","KER"
"10436","YPL","NJF"
"10437","YPL","UAP"
"10438","YPL","YVG"
"10440","YPL","PHL"
"10443","YPL","QPS"
"10445","YPL","OPO"
"10446","YPL","PWT"
"10448","YPL","IXI"
"10450","YPL","KKC"
"10451","YPL","ZRZ"
"10452","YPL","AYP"
"10453","YPL","IRJ"
"10455","YPL","BKL"
"10457","YPL","GRF"
"10458","YPL","JJU"
"10459","YPL","INI"
"10460","YPL","GDN"
"10461","YPL","RML"
"10462","YPL","BFX"
"10465","YPL","CYT"
"10466","YPL","SRX"
"10467","YPL","FRA"
"10468","YPL","MPH"
"10469","YPL","AIZ"
"10471","YPL","55S"
"10473","YPL","HTL"
"10474","YPL","YPO"
"10475","YPL","ALR"
"10476","YPL","1OH"
"10477","YPL","AKD"
"10478","YPL","DEZ"
"10480","YPL","OIR"
"10481","YPL","LZC"
"10482","YPL","MPB"
"10483","YPL","REC"
"10484","YPL","SUN"
"10485","YPL","UAB"
"10486","YPL","MXS"
"10487","YPL","NVS"
"10488","YPL","EIL"
"10491","YPL","MSA"
"10492","YPL","GAS"
"10493","YPL","KNW"
"10494","YPL","DVD"
"10495","YPL","ZFV"
"10497","YPL","CEF"
"10498","YPL","KDD"
"1050","YPN","LRS"
"1052","YPN","SZK"
"1054","YPN","PHL"
"1056","YPN","ZSN"
"1057","YPN","TER"
"1059","YPN","MVP"
"10510","YPN","LIR"
"10512","YPN","SMZ"
"10513","YPN","VGZ"
"10515","YPN","ZSE"
"10517","YPN","CIW"
"10518","YPN","CZN"
"10519","YPN","KMW"
"10520","YPN","DKR"
"10521","YPN","WNH"
"10522","YPN","KME"
"10529","YPN","LPK"
"10531","YPN","ODN"
"10532","YPN","BDL"
"10533","YPN","HUX"
"10534","YPN","ROS"
"10535","YPN","LAC"
"10536","YPN","HUN"
"10537","YPN","ACR"
"10538","YPN","CUE"
"10540","YPN","LOD"
"10542","YPN","WGP"
"10543","YPN","ZRZ"
"10544","YPN","HOK"
"10545","YPN","PSL"
"10546","YPN","YSJ"
"10548","YPN","LYT"
"10549","YPN","EEN"
"10550","YPN","KNX"
"10554","YPN","VBY"
"10555","YPN","TKK"
"10556","YPN","CGZ"
"10557","YPN","CVT"
"10558","YPN","IMT"
"10561","YPN","GES"
"10562","YPN","CHT"
"10565","YPN","LYU"
"10566","YPN","MJI"
"10568","YPN","YBL"
"10569","YPN","TBB"
"10571","YPN","POM"
"10572","YPN","SID"
"10573","YPN","KBP"
"10574","YPN","YNZ"
"10576","YPN","OSY"
"10577","YPN","AJI"
"10579","YPN","VIE"
"10580","YPN","YTL"
"10583","YPN","MWL"
"10584","YPN","LYG"
"10585","YPN","YZD"
"10586","YPN","LHV"
"10587","YPN","MFE"
"10589","YPN","YHU"
"10590","YPN","BTV"
"10591","YPN","YPY"
"10594","YPN","VCD"
"10595","YPN","POS"
"10596","YPN","KET"
"10598","YPN","TMW"
"10599","YPN","GMI"
"1060","YPQ","LRL"
"1064","YPQ","CED"
"1065","YPQ","DDC"
"1067","YPQ","SAH"
"1068","YPQ","CFC"
"10611","YPQ","LHC"
"10613","YPQ","RIA"
"10614","YPQ","HVR"
"10615","YPQ","HCQ"
"10617","YPQ","FSC"
"10618","YPQ","APL"
"10619","YPQ","FAJ"
"10622","YPQ","NSO"
"10623","YPQ","TER"
"10624","YPQ","ESC"
"10625","YPQ","MQI"
"10626","YPQ","OQU"
"10627","YPQ","EWB"
"10628","YPQ","WAS"
"10630","YPQ","AXD"
"10631","YPQ","AVK"
"10632","YPQ","TST"
"10633","YPQ","RAM"
"10634","YPQ","WNZ"
"10636","YPQ","SYH"
"10637","YPQ","LOO"
"10639","YPQ","HVR"
"10642","YPQ","ZKP"
"10644","YPQ","YHB"
"10646","YPQ","OSW"
"10647","YPQ","OKB"
"10648","YPQ","NOA"
"10649","YPQ","BRX"
"10650","YPQ","LDX"
"10651","YPQ","CSA"
"10654","YPQ","LPU"
"10655","YPQ","PUW"
"10656","YPQ","SBH"
"10657","YPQ","OXC"
"10658","YPQ","JFR"
"10659","YPQ","OSI"
"10660","YPQ","KIH"
"10662","YPQ","SUU"
"10663","YPQ","DNV"
"10664","YPQ","JVA"
"10666","YPQ","ARC"
"10667","YPQ","SKC"
"10669","YPQ","CFG"
"10670","YPQ","NIT"
"10671","YPQ","IGQ"
"10672","YPQ","ZMM"
"10673","YPQ","MTM"
"10674","YPQ","RMS"
"10675","YPQ","BQT"
"10676","YPQ","BRC"
"10679","YPQ","BCO"
"10681","YPQ","CHA"
"10682","YPQ","BLR"
"10683","YPQ","KUY"
"10684","YPQ","AKU"
"10686","YPQ","WFI"
"10687","YPQ","ENE"
"10688","YPQ","YMY"
"10689","YPQ","MOI"
"10692","YPQ","KNG"
"10693","YPQ","YHU"
"10695","YPQ","VBG"
"10696","YPQ","MAQ"
"10697","YPQ","MPN"
"10698","YPQ","EWN"
"1070","YPR","RBR"
"1071","YPR","EEK"
"1072","YPR","ZMM"
"1073","YPR","GNM"
"1075","YPR","DMB"
"1076","YPR","MLY"
"1077","YPR","JVL"
"1078","YPR","RCM"
"10710","YPR","HAN"
"10712","YPR","RMS"
"10713","YPR","SOG"
"10714","YPR","SUN"
"10715","YPR","SLI"
"10717","YPR","CKB"
"10718","YPR","IWJ"
"10719","YPR","PHK"
"10720","YPR","WNN"
"10721","YPR","AFA"
"10722","YPR","KRZ"
"10723","YPR","ZSB"
"10724","YPR","MOL"
"10726","YPR","YHY"
"10727","YPR","BZK"
"10729","YPR","JHS"
"10730","YPR","LZY"
"10731","YPR","RPN"
"10732","YPR","PEI"
"10733","YPR","CMN"
"10734","YPR","LGU"
"10735","YPR","OSZ"
"10736","YPR","WRZ"
"10737","YPR","CCM"
"10738","YPR","LAW"
"10739","YPR","SFA"
"10740","YPR","LRF"
"10741","YPR","GXH"
"10743","YPR","HOM"
"10749","YPR","MSW"
"10750","YPR","GYE"
"10752","YPR","KVB"
"10753","YPR","BHB"
"10754","YPR","SMO"
"10756","YPR","BFL"
"10757","YPR","ABA"
"10758","YPR","DBB"
"10759","YPR","ENA"
"10760","YPR","SXL"
"10762","YPR","XMY"
"10763","YPR","NCY"
"10764","YPR","ANK"
"10765","YPR","FSZ"
"10766","YPR","KIR"
"10768","YPR","TVS"
"10769","YPR","MMY"
"10770","YPR","TVS"
"10771","YPR","FNA"
"10772","YPR","YCH"
"10774","YPR","JNS"
"10775","YPR","ZLT"
"10776","YPR","KBS"
"10778","YPR","FUK"
"10779","YPR","RIY"
"10780","YPR","KDH"
"10781","YPR","SHW"
"10782","YPR","COS"
"10783","YPR","ANE"
"10784","YPR","AGH"
"10786","YPR","RGA"
"10787","YPR","ARE"
"10788","YPR","JKG"
"10789","YPR","QDJ"
"10792","YPR","LTT"
"10795","YPR","TKC"
"10797","YPR","QQU"
"1080","YPY","GZO"
"1081","YPY","PSD"
"1082","YPY","GWY"
"1083","YPY","ZUM"
"1085","YPY","KDR"
"1086","YPY","HFD"
"1087","YPY","CKY"
"1088","YPY","HEA"
"1089","YPY","ELC"
"10811","YPY","MJM"
"10813","YPY","ADU"
"10814","YPY","HMV"
"10816","YPY","CCC"
"10817","YPY","MEB"
"10819","YPY","ANV"
"10820","YPY","EYK"
"10822","YPY","TII"
"10825","YPY","ASW"
"10826","YPY","HHN"
"10829","YPY","YEC"
"10830","YPY","KCA"
"10831","YPY","MZL"
"10832","YPY","MUA"
"10833","YPY","MDU"
"10834","YPY","BCD"
"10835","YPY","BKI"
"10837","YPY","AJI"
"10838","YPY","SST"
"10839","YPY","TKK"
"10840","YPY","LIX"
"10841","YPY","VUP"
"10843","YPY","NSE"
"10844","YPY","SUG"
"10845","YPY","CPX"
"10846","YPY","CMB"
"10847","YPY","RJA"
"10848","YPY","DBQ"
"10849","YPY","ISG"
"10850","YPY","PUE"
"10851","YPY","GFF"
"10852","YPY","SUX"
"10855","YPY","KUV"
"10860","YPY","MCC"
"10862","YPY","TMG"
"10863","YPY","IRD"
"10864","YPY","BRR"
"10865","YPY","BRR"
"10866","YPY","RAI"
"10867","YPY","YNE"
"10868","YPY","DWC"
"10871","YPY","TML"
"10872","YPY","SUI"
"10873","YPY","YNZ"
"10874","YPY","ILI"
"10875","YPY","LKB"
"10876","YPY","PCN"
"10877","YPY","QSF"
"10878","YPY","RNT"
"10880","YPY","FIH"
"10882","YPY","CID"
"10884","YPY","CYZ"
"10885","YPY","RAF"
"10886","YPY","NNX"
"10887","YPY","SCT"
"10889","YPY","AUU"
"10890","YPY","LRS"
"10891","YPY","ZGG"
"10893","YPY","SMN"
"10894","YPY","HOQ"
"10895","YPY","MLJ"
"10896","YPY","DCM"
"10898","YPY","OKF"
"1090","YQA","ABY"
"1091","YQA","HDY"
"1092","YQA","CAP"
"1093","YQA","RIN"
"1096","YQA","QMZ"
"1098","YQA","KHV"
"10911","YQA","CFU"
"10914","YQA","AZI"
"10915","YQA","XVF"
"10917","YQA","KSI"
"10918","YQA","HMA"
"10920","YQA","SPB"
"10923","YQA","GRI"
"10924","YQA","CNI"
"10925","YQA","KHS"
"10927","YQA","10C"
"10928","YQA","SIA"
"10930","YQA","PHX"
"10931","YQA","UAB"
"10932","YQA","VBY"
"10933","YQA","MYA"
"10934","YQA","JUZ"
"10935","YQA","BTU"
"10939","YQA","U76"
"10941","YQA","FIZ"
"10942","YQA","VRC"
"10943","YQA","TRD"
"10944","YQA","WTN"
"10947","YQA","GYM"
"10948","YQA","LDU"
"10949","YQA","KCC"
"10950","YQA","YDA"
"10952","YQA","AJL"
"10953","YQA","CVO"
"10954","YQA","TIV"
"10957","YQA","ZNF"
"10958","YQA","ZWS"
"10959","YQA","HND"
"10962","YQA","QFI"
"10963","YQA","EFL"
"10965","YQA","KSA"
"10967","YQA","BMA"
"10968","YQA","YZY"
"10969","YQA","GAI"
"10970","YQA","ENF"
"10971","YQA","CLJ"
"10973","YQA","UNK"
"10974","YQA","SNY"
"10977","YQA","YHC"
"10978","YQA","BJT"
"10979","YQA","LUA"
"10980","YQA","AYK"
"10981","YQA","GDN"
"10982","YQA","ICN"
"10983","YQA","GVX"
"10984","YQA","TOL"
"10989","YQA","JUB"
"10990","YQA","GFN"
"10991","YQA","FRL"
"10992","YQA","SRT"
"10993","YQA","QNC"
"10994","YQA","MTL"
"10995","YQA","CLL"
"10996","YQA","YYG"
"10997","YQA","QSR"
"10998","YQA","BEG"
"1100","YQB","MPB"
"1101","YQB","PGK"
"1102","YQB","KKR"
"1103","YQB","LNN"
"1105","YQB","DEN"
"1106","YQB","YDQ"
"1107","YQB","MMO"
"1108","YQB","BKG"
"11012","YQB","LND"
"11013","YQB","WYA"
"11015","YQB","IRZ"
"11016","YQB","ZAM"
"11017","YQB","TOH"
"11018","YQB","MGY"
"11019","YQB","PPV"
"11020","YQB","NJK"
"11022","YQB","YOG"
"11023","YQB","KNX"
"11025","YQB","EWB"
"11026","YQB","LVK"
"11027","YQB","BKW"
"11028","YQB","TOJ"
"11029","YQB","MOU"
"11031","YQB","VST"
"11034","YQB","AVN"
"11035","YQB","LTA"
"11036","YQB","MXX"
"11037","YQB","RBN"
"11038","YQB","EOI"
"11040","YQB","SAH"
"11041","YQB","MEC"
"11042","YQB","KAE"
"11043","YQB","AZD"
"11044","YQB","MNF"
"11046","YQB","ZRA"
"11047","YQB","LHD"
"11050","YQB","XLB"
"11051","YQB","SEU"
"11054","YQB","CLY"
"11055","YQB","KWI"
"11056","YQB","CIJ"
"11057","YQB","JOT"
"11058","YQB","UUD"
"11059","YQB","X49"
"11060","YQB","GUR"
"11061","YQB","FOE"
"11062","YQB","ZOS"
"11063","YQB","YNJ"
"11065","YQB","AFW"
"11066","YQB","SFH"
"11067","YQB","PFO"
"11068","YQB","KYK"
"11070","YQB","KOX"
"11071","YQB","OSD"
"11072","YQB","DHG"
"11073","YQB","IFO"
"11074","YQB","IKS"
"11076","YQB","SSR"
"11077","YQB","YXJ"
"11078","YQB","KNC"
"11079","YQB","JHW"
"11081","YQB","YOH"
"11083","YQB","ZBF"
"11084","YQB","GON"
"11085","YQB","IXI"
"11086","YQB","INV"
"11087","YQB","SLI"
"11088","YQB","BBM"
"11089","YQB","BEZ"
"11091","YQB","BJX"
"11092","YQB","BVB"
"11095","YQB","X49"
"11096","YQB","YBG"
"11097","YQB","MRO"
"11098","YQB","HLJ"
"1110","YQF","BDT"
"1112","YQF","RTA"
"1113","YQF","XUZ"
"1115","YQF","ABA"
"1116","YQF","PDP"
"1117","YQF","GHA"
"1119","YQF","CWB"
"11110","YQF","BGK"
"11112","YQF","YIP"
"11114","YQF","AAQ"
"11115","YQF","QOW"
"11116","YQF","LCC"
"11117","YQF","WMX"
"11119","YQF","CLL"
"11121","YQF","HKT"
"11122","YQF","CRW"
"11126","YQF","BRS"
"11129","YQF","KWI"
"11130","YQF","YQV"
"11131","YQF","CZG"
"11132","YQF","YLJ"
"11135","YQF","GGT"
"11138","YQF","TFF"
"11140","YQF","OCV"
"11141","YQF","YYT"
"11144","YQF","SMZ"
"11146","YQF","NCS"
"11147","YQF","AFT"
"11148","YQF","RBQ"
"11149","YQF","UIT"
"11150","YQF","XAC"
"11151","YQF","PZI"
"11152","YQF","SKG"
"11154","YQF","VHC"
"11156","YQF","DYU"
"11161","YQF","GBT"
"11162","YQF","AMV"
"11163","YQF","EBU"
"11164","YQF","PBP"
"11165","YQF","UNT"
"11166","YQF","FIG"
"11169","YQF","AFS"
"11170","YQF","SPZ"
"11171","YQF","UBJ"
"11172","YQF","JIB"
"11173","YQF","ADB"
"11175","YQF","LRE"
"11176","YQF","PLV"
"11177","YQF","SIA"
"11178","YQF","BTU"
"11180","YQF","QPS"
"11181","YQF","WDR"
"11183","YQF","X59"
"11184","YQF","PEX"
"11185","YQF","KMS"
"11186","YQF","WPU"
"11187","YQF","CNL"
"11189","YQF","DIE"
"11191","YQF","PKE"
"11192","YQF","IXJ"
"11194","YQF","EMA"
"11195","YQF","JMS"
"11196","YQF","STU"
"11198","YQF","MYP"
"1120","YQG","NTB"
"1123","YQG","WAM"
"1124","YQG","ORY"
"1126","YQG","NVK"
"1127","YQG","ANM"
"1129","YQG","TIJ"
"11210","YQG","SOD"
"11211","YQG","FNI"
"11214","YQG","GFR"
"11215","YQG","ASR"
"11217","YQG","PRH"
"11219","YQG","OLM"
"11220","YQG","KAW"
"11221","YQG","KIF"
"11222","YQG","OMF"
"11224","YQG","HHQ"
"11226","YQG","SGD"
"11229","YQG","WIN"
"11230","YQG","MWA"
"11232","YQG","GUM"
"11233","YQG","BHB"
"11234","YQG","ZYR"
"11235","YQG","SYQ"
"11236","YQG","UKA"
"11237","YQG","JHQ"
"11238","YQG","SJK"
"11239","YQG","PUB"
"11240","YQG","Y72"
"11242","YQG","EDO"
"11244","YQG","PPV"
"11245","YQG","XDB"
"11246","YQG","RYO"
"11247","YQG","TUS"
"11248","YQG","HID"
"11250","YQG","BTV"
"11253","YQG","CQF"
"11256","YQG","COG"
"11257","YQG","MIA"
"11258","YQG","SIU"
"11259","YQG","YEM"
"11261","YQG","VXE"
"11262","YQG","MJC"
"11264","YQG","SBO"
"11265","YQG","OKC"
"11266","YQG","HHI"
"11267","YQG","YHA"
"11269","YQG","LAZ"
"11271","YQG","NZJ"
"11272","YQG","PEI"
"11275","YQG","ENC"
"11276","YQG","QNC"
"11277","YQG","BKD"
"11278","YQG","YJT"
"11279","YQG","LMY"
"11280","YQG","TCB"
"11282","YQG","PIU"
"11286","YQG","CYU"
"11287","YQG","OBS"
"11288","YQG","WRI"
"11289","YQG","OKY"
"11290","YQG","CRQ"
"11291","YQG","FUT"
"11295","YQG","SSR"
"11296","YQG","GPI"
"11298","YQG","DDG"
"11299","YQG","OMD"
"1130","YQH","FLV"
"1131","YQH","MBA"
"1133","YQH","YPC"
"1134","YQH","PIA"
"1135","YQH","JUZ"
"1136","YQH","MHZ"
"1137","YQH","LRO"
"1138","YQH","FWA"
"1139","YQH","BYM"
"11311","YQH","URY"
"11312","YQH","HOQ"
"11314","YQH","PPG"
"11317","YQH","YCL"
"11318","YQH","KRB"
"11320","YQH","DSA"
"11322","YQH","CLE"
"11324","YQH","CED"
"11325","YQH","YNY"
"11326","YQH","JRH"
"11327","YQH","SIA"
"11328","YQH","CHO"
"11331","YQH","RJH"
"11332","YQH","LUH"
"11334","YQH","ULY"
"11335","YQH","TXA"
"11336","YQH","RBM"
"11337","YQH","JIJ"
"11338","YQH","BQT"
"11339","YQH","DCM"
"11343","YQH","MQH"
"11344","YQH","BID"
"11345","YQH","LPA"
"11346","YQH","ASM"
"11348","YQH","OBN"
"11349","YQH","BCO"
"11350","YQH","YSK"
"11351","YQH","PLX"
"11352","YQH","BAH"
"11353","YQH","KRL"
"11354","YQH","ZWI"
"11355","YQH","LVR"
"11356","YQH","SJC"
"11357","YQH","LGG"
"11359","YQH","DAR"
"11360","YQH","WOT"
"11361","YQH","INS"
"11362","YQH","BRM"
"11363","YQH","GYS"
"11364","YQH","BSC"
"11365","YQH","LDN"
"11366","YQH","PHY"
"11367","YQH","YBL"
"11368","YQH","LWM"
"11369","YQH","AZS"
"11370","YQH","BNA"
"11371","YQH","E55"
"11372","YQH","AMQ"
"11373","YQH","HQM"
"11374","YQH","TIP"
"11375","YQH","NCE"
"11376","YQH","KWM"
"11380","YQH","VTE"
"11382","YQH","VBY"
"11383","YQH","ENW"
"11386","YQH","TDK"
"11388","YQH","NNB"
"11389","YQH","KRI"
"11391","YQH","NTQ"
"11392","YQH","YDB"
"11393","YQH","DLH"
"11394","YQH","RVR"
"11396","YQH","MPK"
"11397","YQH","JQA"
"11399","YQH","OLV"
"1140","YQK","CUU"
"1142","YQK","YZH"
"1143","YQK","ISB"
"1147","YQK","MOC"
"1148","YQK","URE"
"1149","YQK","MHA"
"11410","YQK","VVZ"
"11412","YQK","ILG"
"11413","YQK","CDJ"
"11414","YQK","XBK"
"11415","YQK","IXK"
"11417","YQK","KGN"
"11418","YQK","SJX"
"11419","YQK","RMK"
"11420","YQK","AOC"
"11421","YQK","ZAH"
"11422","YQK","OLA"
"11423","YQK","C91"
"11424","YQK","VNS"
"11425","YQK","DOH"
"11426","YQK","NCN"
"11428","YQK","SJY"
"11429","YQK","KRF"
"11430","YQK","HUY"
"11431","YQK","UKB"
"11432","YQK","CLS"
"11434","YQK","KOZ"
"11436","YQK","YXU"
"11439","YQK","RNA"
"11440","YQK","ALW"
"11441","YQK","CKL"
"11442","YQK","URO"
"11444","YQK","BAY"
"11445","YQK","UAH"
"11446","YQK","DIW"
"11447","YQK","SNY"
"11448","YQK","GLS"
"11449","YQK","QPP"
"11450","YQK","MQT"
"11451","YQK","TGD"
"11452","YQK","NPE"
"11454","YQK","BFS"
"11456","YQK","SDL"
"11457","YQK","IRG"
"11458","YQK","KSH"
"11460","YQK","BSO"
"11464","YQK","FBK"
"11466","YQK","EHL"
"11467","YQK","YCB"
"11468","YQK","DOG"
"11469","YQK","KFS"
"11470","YQK","XFW"
"11471","YQK","TTB"
"11472","YQK","WNR"
"11473","YQK","IPN"
"11474","YQK","ADA"
"11475","YQK","AXK"
"11476","YQK","HUW"
"11477","YQK","ONS"
"11478","YQK","CNJ"
"11479","YQK","QFO"
"11481","YQK","SOQ"
"11482","YQK","YUM"
"11483","YQK","HUZ"
"11484","YQK","JKG"
"11486","YQK","3J1"
"11487","YQK","YYU"
"11488","YQK","MCF"
"11489","YQK","RLK"
"11491","YQK","CMW"
"11493","YQK","AMD"
"11494","YQK","XAP"
"11495","YQK","MSH"
"11496","YQK","TUF"
"11497","YQK","JIB"
"11498","YQK","ONS"
"11499","YQK","DBN"
"1151","YQL","YLD"
"1154","YQL","FAB"
"1156","YQL","BSO"
"1158","YQL","WTP"
"1159","YQL","HIS"
"11511","YQL","OSH"
"11512","YQL","BKL"
"11513","YQL","BEN"
"11514","YQL","YNE"
"11515","YQL","KBT"
"11517","YQL","ADE"
"11518","YQL","ADU"
"11520","YQL","COE"
"11521","YQL","MAN"
"11522","YQL","INC"
"11523","YQL","ROS"
"11524","YQL","RIL"
"11525","YQL","JUJ"
"11526","YQL","KIT"
"11527","YQL","URA"
"11528","YQL","YQV"
"11530","YQL","OLF"
"11531","YQL","HEA"
"11532","YQL","ZQN"
"11533","YQL","ASP"
"11535","YQL","SDN"
"11536","YQL","YKZ"
"11538","YQL","TBN"
"11539","YQL","SSA"
"11540","YQL","KOZ"
"11541","YQL","FBR"
"11542","YQL","MAR"
"11543","YQL","PLW"
"11544","YQL","CFX"
"11545","YQL","COI"
"11546","YQL","CUF"
"11547","YQL","ASU"
"11548","YQL","ND4"
"11551","YQL","DAM"
"11553","YQL","MKM"
"11554","YQL","ALH"
"11555","YQL","PML"
"11556","YQL","EKY"
"11557","YQL","RVN"
"11559","YQL","XSH"
"11561","YQL","PFQ"
"11562","YQL","CRL"
"11563","YQL","TLJ"
"11564","YQL","AQC"
"11565","YQL","TCA"
"11568","YQL","UAM"
"11569","YQL","VCD"
"11571","YQL","HLZ"
"11572","YQL","COF"
"11574","YQL","TPS"
"11575","YQL","PDG"
"11576","YQL","LAL"
"11577","YQL","VIE"
"11579","YQL","KTN"
"11580","YQL","PMK"
"11581","YQL","IPN"
"11582","YQL","KJI"
"11583","YQL","HKG"
"11584","YQL","70J"
"11585","YQL","JSH"
"11586","YQL","TSR"
"11588","YQL","YUS"
"11589","YQL","ELL"
"11591","YQL","RNJ"
"11593","YQL","TXK"
"11595","YQL","AAQ"
"11596","YQL","TLC"
"11597","YQL","OXR"
"11599","YQL","TSS"
"1162","YQM","LWO"
"1164","YQM","FTU"
"1165","YQM","JAV"
"1168","YQM","FNI"
"1169","YQM","MWM"
"11610","YQM","ENC"
"11611","YQM","KND"
"11613","YQM","AKD"
"11615","YQM","BPE"
